#Gene systematic ID	dummy1	dummy2	FYPO ID
SPAC821.08c			FYPO:0001511
SPAC4G8.11c			FYPO:0000121
SPAC823.11			FYPO:0000059
SPAC823.11			FYPO:0000684
SPAC823.11			FYPO:0001309
SPAC823.11			FYPO:0003529
SPAC823.11			FYPO:0002061
SPBC1604.14c			FYPO:0002302
SPBC1604.14c			FYPO:0005855
SPBC1604.14c			FYPO:0004531
SPBC1604.14c			FYPO:0002187
SPBC1604.14c			FYPO:0002150
SPAC1B2.05			FYPO:0001130
SPAC1B2.05			FYPO:0000012
SPAC17A5.15c			FYPO:0002151
SPAC17A5.15c			FYPO:0002061
SPBC1921.04c			FYPO:0004344
SPBC1921.04c			FYPO:0000245
SPBC1921.04c			FYPO:0000085
SPBC1921.04c			FYPO:0002060
SPBC1921.04c			FYPO:0002177
SPCC1739.08c			FYPO:0004325
SPCC1739.08c			FYPO:0001234
SPCC1739.08c			FYPO:0002060
SPCC1739.08c			FYPO:0002177
SPAC1F7.03			FYPO:0001949
SPAC1F7.03			FYPO:0001460
SPAC959.02			FYPO:0000311
SPAC959.02			FYPO:0002151
SPAC959.02			FYPO:0002061
SPBC660.09			FYPO:0001309
SPBC660.09			FYPO:0002060
SPBC660.09			FYPO:0002177
SPAC630.09c			FYPO:0006014
SPAC630.09c			FYPO:0002060
SPAC630.09c			FYPO:0002177
SPAC6G10.08			FYPO:0000708
SPAC6G10.08			FYPO:0004806
SPAC6G10.08			FYPO:0000245
SPAC6G10.08			FYPO:0004295
SPAC6G10.08			FYPO:0002060
SPAC6G10.08			FYPO:0002177
SPAC16.05c			FYPO:0000427
SPAC16.05c			FYPO:0006518
SPAC16.05c			FYPO:0002060
SPAC16.05c			FYPO:0002177
SPAC6F12.17			FYPO:0003602
SPAC6F12.17			FYPO:0001324
SPCC162.11c			FYPO:0000251
SPCC162.11c			FYPO:0000684
SPCC162.11c			FYPO:0000245
SPCC162.11c			FYPO:0001986
SPCC162.11c			FYPO:0005253
SPCC162.11c			FYPO:0000085
SPCC162.11c			FYPO:0002060
SPCC162.11c			FYPO:0002177
SPAPB1A11.04c			FYPO:0000059
SPAPB1A11.04c			FYPO:0006518
SPAPB1A11.04c			FYPO:0000245
SPAPB1A11.04c			FYPO:0007553
SPAPB1A11.04c			FYPO:0001701
SPAPB1A11.04c			FYPO:0000096
SPAPB1A11.04c			FYPO:0001492
SPAPB1A11.04c			FYPO:0002060
SPBC21.05c			FYPO:0000708
SPBC21.05c			FYPO:0002048
SPBC21.05c			FYPO:0000551
SPBC21.05c			FYPO:0006680
SPBC21.05c			FYPO:0006617
SPBC21.05c			FYPO:0002380
SPBC21.05c			FYPO:0002106
SPBC21.05c			FYPO:0002060
SPBC21.05c			FYPO:0002197
SPBC21.05c			FYPO:0006616
SPCC645.06c			FYPO:0000132
SPCC645.06c			FYPO:0001880
SPCC645.06c			FYPO:0001366
SPCC645.06c			FYPO:0002442
SPCC645.06c			FYPO:0001234
SPBP4H10.17c			FYPO:0000245
SPBP4H10.17c			FYPO:0002620
SPBP4H10.17c			FYPO:0002617
SPBP4H10.17c			FYPO:0000115
SPBP4H10.17c			FYPO:0002060
SPBP4H10.17c			FYPO:0002177
SPAC6G10.09			FYPO:0000805
SPAC6G10.09			FYPO:0001355
SPAC6G10.09			FYPO:0001035
SPAC6G10.09			FYPO:0006980
SPAC6G10.09			FYPO:0002148
SPAC6G10.09			FYPO:0002061
SPAC6G10.09			FYPO:0006981
SPAC6G10.09			FYPO:0001234
SPAC6G10.09			FYPO:0000023
SPAC6G10.09			FYPO:0006823
SPBP19A11.06			FYPO:0007345
SPBP19A11.06			FYPO:0007337
SPBP19A11.06			FYPO:0000703
SPAC1834.06c			FYPO:0000930
SPAC1834.06c			FYPO:0000929
SPAC1834.06c			FYPO:0000650
SPAC1834.06c			FYPO:0003334
SPAC167.01			FYPO:0005909
SPAC167.01			FYPO:0007447
SPAC167.01			FYPO:0000082
SPAC167.01			FYPO:0005285
SPAC167.01			FYPO:0005910
SPAC167.01			FYPO:0001128
SPAC167.01			FYPO:0001355
SPAC167.01			FYPO:0001456
SPAC167.01			FYPO:0005283
SPAC167.01			FYPO:0006680
SPAC167.01			FYPO:0000095
SPAC167.01			FYPO:0001501
SPAC167.01			FYPO:0001188
SPAC167.01			FYPO:0003840
SPAC167.01			FYPO:0000843
SPAC167.01			FYPO:0002167
SPAC167.01			FYPO:0000088
SPAC167.01			FYPO:0000107
SPAC167.01			FYPO:0001214
SPAC167.01			FYPO:0000841
SPAC167.01			FYPO:0000112
SPAC167.01			FYPO:0000091
SPAC167.01			FYPO:0002060
SPAC167.01			FYPO:0002177
SPBC216.01c			FYPO:0000708
SPBC216.01c			FYPO:0000245
SPBC216.01c			FYPO:0004295
SPBC216.01c			FYPO:0001034
SPBC216.01c			FYPO:0006930
SPBC216.01c			FYPO:0002060
SPBC216.01c			FYPO:0002177
SPAC22F8.11			FYPO:0000151
SPCC132.04c			FYPO:0005472
SPCC132.04c			FYPO:0000983
SPCC132.04c			FYPO:0000708
SPCC132.04c			FYPO:0004806
SPCC132.04c			FYPO:0005474
SPCC132.04c			FYPO:0002060
SPCC132.04c			FYPO:0002177
SPBC800.13			FYPO:0000450
SPBC800.13			FYPO:0001387
SPBC800.13			FYPO:0002060
SPAC664.07c			FYPO:0004550
SPBC25H2.13c			FYPO:0003449
SPBC25H2.13c			FYPO:0000611
SPBC25H2.13c			FYPO:0000625
SPBC25H2.13c			FYPO:0001248
SPBC25H2.13c			FYPO:0000474
SPBC25H2.13c			FYPO:0004193
SPBC25H2.13c			FYPO:0002098
SPBC25H2.13c			FYPO:0007380
SPBC25H2.13c			FYPO:0005788
SPBC25H2.13c			FYPO:0006286
SPBC25H2.13c			FYPO:0001532
SPBC25H2.13c			FYPO:0004083
SPBC25H2.13c			FYPO:0002099
SPBC25H2.13c			FYPO:0002635
SPBC25H2.13c			FYPO:0001357
SPBC25H2.13c			FYPO:0002239
SPAC18G6.12c			FYPO:0000245
SPAC18G6.12c			FYPO:0002060
SPAC18G6.12c			FYPO:0002177
SPBC29B5.01			FYPO:0003812
SPBC29B5.01			FYPO:0004054
SPBC29B5.01			FYPO:0005497
SPBC29B5.01			FYPO:0005500
SPBC29B5.01			FYPO:0002924
SPBC29B5.01			FYPO:0006037
SPBC29B5.01			FYPO:0003964
SPBC29B5.01			FYPO:0004058
SPBC29B5.01			FYPO:0005039
SPBC29B5.01			FYPO:0002522
SPBC29B5.01			FYPO:0001101
SPBC29B5.01			FYPO:0001283
SPBC29B5.01			FYPO:0003930
SPBC29B5.01			FYPO:0001324
SPBC29B5.01			FYPO:0002925
SPBC29B5.01			FYPO:0002446
SPBC29B5.01			FYPO:0002376
SPBC29B5.01			FYPO:0001838
SPBC29B5.01			FYPO:0002287
SPBC29B5.01			FYPO:0003993
SPBC29B5.01			FYPO:0002305
SPBC29B5.01			FYPO:0002304
SPBC29B5.01			FYPO:0003034
SPBC29B5.01			FYPO:0005302
SPBC29B5.01			FYPO:0001117
SPBC29B5.01			FYPO:0000781
SPBC29B5.01			FYPO:0006036
SPBC29B5.01			FYPO:0006718
SPBC29B5.01			FYPO:0004062
SPBC29B5.01			FYPO:0003909
SPBC29B5.01			FYPO:0001038
SPBC29B5.01			FYPO:0003991
SPBC29B5.01			FYPO:0003908
SPBC29B5.01			FYPO:0006518
SPBC29B5.01			FYPO:0000245
SPBC29B5.01			FYPO:0001483
SPBC29B5.01			FYPO:0001682
SPBC29B5.01			FYPO:0000674
SPBC29B5.01			FYPO:0000988
SPBC29B5.01			FYPO:0003462
SPBC29B5.01			FYPO:0003461
SPBC29B5.01			FYPO:0007553
SPBC29B5.01			FYPO:0001241
SPBC29B5.01			FYPO:0001237
SPBC29B5.01			FYPO:0001023
SPBC29B5.01			FYPO:0001236
SPBC29B5.01			FYPO:0001240
SPBC29B5.01			FYPO:0004348
SPBC29B5.01			FYPO:0001238
SPBC29B5.01			FYPO:0001239
SPBC29B5.01			FYPO:0007384
SPBC29B5.01			FYPO:0000833
SPBC29B5.01			FYPO:0007451
SPBC29B5.01			FYPO:0002013
SPBC29B5.01			FYPO:0002290
SPBC29B5.01			FYPO:0001487
SPBC29B5.01			FYPO:0001246
SPBC29B5.01			FYPO:0003992
SPBC29B5.01			FYPO:0001486
SPBC29B5.01			FYPO:0003035
SPBC29B5.01			FYPO:0001096
SPBC29B5.01			FYPO:0001317
SPBC29B5.01			FYPO:0001357
SPBC29B5.01			FYPO:0004663
SPBC29B5.01			FYPO:0004662
SPBC29B5.01			FYPO:0001310
SPBC29B5.01			FYPO:0004263
SPBC29B5.01			FYPO:0001984
SPBC29B5.01			FYPO:0000763
SPBC29B5.01			FYPO:0002766
SPBC29B5.01			FYPO:0004513
SPBC29B5.01			FYPO:0003860
SPBC29B5.01			FYPO:0001473
SPBC29B5.01			FYPO:0003383
SPBC29B5.01			FYPO:0004052
SPBC29B5.01			FYPO:0003162
SPBC29B5.01			FYPO:0003161
SPBC29B5.01			FYPO:0000097
SPBC29B5.01			FYPO:0000098
SPBC29B5.01			FYPO:0001190
SPBC29B5.01			FYPO:0000081
SPBC29B5.01			FYPO:0000106
SPBC29B5.01			FYPO:0002641
SPBC29B5.01			FYPO:0000112
SPBC29B5.01			FYPO:0003877
SPBC29B5.01			FYPO:0000280
SPBC29B5.01			FYPO:0001878
SPBC29B5.01			FYPO:0002060
SPBC29B5.01			FYPO:0002177
SPCC5E4.06			FYPO:0000708
SPCC5E4.06			FYPO:0004031
SPCC5E4.06			FYPO:0000839
SPCC5E4.06			FYPO:0004404
SPCC5E4.06			FYPO:0004410
SPCC5E4.06			FYPO:0004405
SPCC5E4.06			FYPO:0002345
SPCC5E4.06			FYPO:0004407
SPCC5E4.06			FYPO:0001492
SPCC777.02			FYPO:0006518
SPCC777.02			FYPO:0007553
SPCC777.02			FYPO:0006930
SPCC777.02			FYPO:0002060
SPCC777.02			FYPO:0002177
SPAC20G8.10c			FYPO:0000121
SPAPB2B4.05			FYPO:0001042
SPAPB2B4.05			FYPO:0000310
SPAPB2B4.05			FYPO:0002151
SPAPB2B4.05			FYPO:0002061
SPBC16G5.15c			FYPO:0000658
SPBC16G5.15c			FYPO:0000479
SPAC4D7.03			FYPO:0000703
SPBC16C6.08c			FYPO:0003625
SPBC16C6.08c			FYPO:0000121
SPBC16C6.08c			FYPO:0006141
SPBC16C6.08c			FYPO:0007618
SPBC16C6.08c			FYPO:0004806
SPBC16C6.08c			FYPO:0007612
SPBC16C6.08c			FYPO:0000245
SPBC16C6.08c			FYPO:0002060
SPBC16C6.08c			FYPO:0002177
SPCC74.06			FYPO:0002446
SPCC74.06			FYPO:0001116
SPCC74.06			FYPO:0001246
SPBC3D6.11c			FYPO:0000141
SPBC3D6.11c			FYPO:0005630
SPBC3D6.11c			FYPO:0007532
SPBC3D6.11c			FYPO:0003589
SPBC3D6.11c			FYPO:0005629
SPBC3D6.11c			FYPO:0001327
SPBC3D6.11c			FYPO:0005620
SPBC3D6.11c			FYPO:0001690
SPBC3D6.11c			FYPO:0000963
SPBC3D6.11c			FYPO:0000833
SPBC3D6.11c			FYPO:0001668
SPBC3D6.11c			FYPO:0007533
SPBC3D6.11c			FYPO:0000085
SPBC3D6.11c			FYPO:0000088
SPBC3D6.11c			FYPO:0000089
SPBC3D6.11c			FYPO:0001492
SPCC16A11.17			FYPO:0000584
SPBC28E12.06c			FYPO:0001309
SPBC28E12.06c			FYPO:0000123
SPBC28E12.06c			FYPO:0000426
SPBC28E12.06c			FYPO:0001945
SPBC28E12.06c			FYPO:0000098
SPBC28E12.06c			FYPO:0001987
SPBC28E12.06c			FYPO:0000271
SPBC28E12.06c			FYPO:0002060
SPBC28E12.06c			FYPO:0002177
SPAC4A8.13c			FYPO:0003865
SPAC4A8.13c			FYPO:0003872
SPAC4A8.13c			FYPO:0002951
SPCC663.12			FYPO:0005046
SPCC663.12			FYPO:0001270
SPCC663.12			FYPO:0001271
SPCC663.12			FYPO:0001513
SPBPB2B2.18			FYPO:0000088
SPBPB2B2.18			FYPO:0000091
SPBPB2B2.18			FYPO:0002060
SPBPB2B2.18			FYPO:0002177
SPBC146.13c			FYPO:0000728
SPBC146.13c			FYPO:0000743
SPBC146.13c			FYPO:0005666
SPBC146.13c			FYPO:0002946
SPBC146.13c			FYPO:0006497
SPBC146.13c			FYPO:0000135
SPBC146.13c			FYPO:0000196
SPBC146.13c			FYPO:0001894
SPBC146.13c			FYPO:0000428
SPBC146.13c			FYPO:0000927
SPBC146.13c			FYPO:0003209
SPBC146.13c			FYPO:0000583
SPBC146.13c			FYPO:0004972
SPBC146.13c			FYPO:0000082
SPBC146.13c			FYPO:0001407
SPBC146.13c			FYPO:0000684
SPBC146.13c			FYPO:0004446
SPBC146.13c			FYPO:0004971
SPBC146.13c			FYPO:0006868
SPBC146.13c			FYPO:0004444
SPBC146.13c			FYPO:0001365
SPBC146.13c			FYPO:0003014
SPBC146.13c			FYPO:0000584
SPBC146.13c			FYPO:0004653
SPBC146.13c			FYPO:0006797
SPBC146.13c			FYPO:0000639
SPBC146.13c			FYPO:0001974
SPBC146.13c			FYPO:0001309
SPBC146.13c			FYPO:0002059
SPBC146.13c			FYPO:0000245
SPBC146.13c			FYPO:0001368
SPBC146.13c			FYPO:0000980
SPBC146.13c			FYPO:0000961
SPBC146.13c			FYPO:0003835
SPBC146.13c			FYPO:0001587
SPBC146.13c			FYPO:0002674
SPBC146.13c			FYPO:0008003
SPBC146.13c			FYPO:0001098
SPBC146.13c			FYPO:0000095
SPBC146.13c			FYPO:0000096
SPBC146.13c			FYPO:0000097
SPBC146.13c			FYPO:0000087
SPBC146.13c			FYPO:0000088
SPBC146.13c			FYPO:0000107
SPBC146.13c			FYPO:0000089
SPBC146.13c			FYPO:0002641
SPBC146.13c			FYPO:0000271
SPBC146.13c			FYPO:0000086
SPBC146.13c			FYPO:0000091
SPBC146.13c			FYPO:0000268
SPBC146.13c			FYPO:0004970
SPBC146.13c			FYPO:0002197
SPNCRNA.103			FYPO:0002134
SPAC17G8.14c			FYPO:0001315
SPAC17G8.14c			FYPO:0001420
SPBC211.06			FYPO:0004626
SPBC211.06			FYPO:0002411
SPBC211.06			FYPO:0004255
SPAC1705.02			FYPO:0004557
SPAC1705.02			FYPO:0000245
SPAC1705.02			FYPO:0002620
SPAC1705.02			FYPO:0009032
SPAC1705.02			FYPO:0001029
SPAC1705.02			FYPO:0009043
SPAC1705.02			FYPO:0009042
SPAC1705.02			FYPO:0003383
SPAC1705.02			FYPO:0005193
SPAC1705.02			FYPO:0000084
SPAC1705.02			FYPO:0000099
SPAC1705.02			FYPO:0002617
SPAC1705.02			FYPO:0000115
SPAC1705.02			FYPO:0002060
SPAC1705.02			FYPO:0002177
SPAC10F6.02c			FYPO:0001357
SPBC11B10.09			FYPO:0002536
SPBC11B10.09			FYPO:0004383
SPBC646.14c			FYPO:0000400
SPBC646.14c			FYPO:0000670
SPBC646.14c			FYPO:0001324
SPBC646.14c			FYPO:0005167
SPBC646.14c			FYPO:0000839
SPBC646.14c			FYPO:0001492
SPBC28F2.07			FYPO:0007361
SPBC1604.20c			FYPO:0000121
SPBC1734.16c			FYPO:0000059
SPBC1734.16c			FYPO:0003529
SPBC1734.16c			FYPO:0002061
SPCC1322.12c			FYPO:0002679
SPCC1322.12c			FYPO:0007855
SPCC1322.12c			FYPO:0005780
SPBC106.10			FYPO:0001384
SPNCRNA.1698			FYPO:0007409
SPNCRNA.1698			FYPO:0007407
SPNCRNA.1698			FYPO:0006614
SPCC4B3.11c			FYPO:0005639
SPCC4B3.11c			FYPO:0002060
SPCC4B3.11c			FYPO:0002177
SPAC14C4.01c			FYPO:0000705
SPBC1539.08			FYPO:0007133
SPBC651.08c			FYPO:0002151
SPBC651.08c			FYPO:0002061
SPAC22G7.02			FYPO:0000151
SPCC825.01			FYPO:0000121
SPAC23C4.18c			FYPO:0004418
SPBC1D7.05			FYPO:0000760
SPAC3H8.07c			FYPO:0003625
SPAC3H8.07c			FYPO:0001350
SPAC3H8.07c			FYPO:0002736
SPAC3H8.07c			FYPO:0000141
SPAC3H8.07c			FYPO:0005369
SPAC3H8.07c			FYPO:0001324
SPAC3H8.07c			FYPO:0004180
SPAC3H8.07c			FYPO:0001309
SPAC3H8.07c			FYPO:0002818
SPAC3H8.07c			FYPO:0002071
SPAC3H8.07c			FYPO:0005227
SPAC3H8.07c			FYPO:0004720
SPAC3H8.07c			FYPO:0000093
SPAC3H8.07c			FYPO:0006680
SPAC3H8.07c			FYPO:0000091
SPAC3H8.07c			FYPO:0001234
SPAC3H8.07c			FYPO:0002112
SPAC3H8.07c			FYPO:0002060
SPBC660.13c			FYPO:0004385
SPBC660.13c			FYPO:0006481
SPBC1709.01			FYPO:0001253
SPBC1709.01			FYPO:0000232
SPAC30D11.06c			FYPO:0001245
SPAC30D11.06c			FYPO:0000116
SPAC17H9.04c			FYPO:0000187
SPAC17H9.04c			FYPO:0002835
SPAC17H9.04c			FYPO:0000684
SPAC17H9.04c			FYPO:0003412
SPAC17H9.04c			FYPO:0004604
SPAC17H9.04c			FYPO:0000877
SPAC17H9.04c			FYPO:0004829
SPAC17H9.04c			FYPO:0004413
SPAC17H9.04c			FYPO:0002386
SPAC17H9.04c			FYPO:0003573
SPAC17H9.04c			FYPO:0002825
SPAC17H9.04c			FYPO:0002387
SPAC17H9.04c			FYPO:0009007
SPAC17H9.04c			FYPO:0009014
SPAC17H9.04c			FYPO:0009011
SPAC17H9.04c			FYPO:0000220
SPAC17H9.04c			FYPO:0002381
SPAC17H9.04c			FYPO:0009008
SPAC17H9.04c			FYPO:0001309
SPAC17H9.04c			FYPO:0004163
SPAC17H9.04c			FYPO:0000245
SPAC17H9.04c			FYPO:0007293
SPAC17H9.04c			FYPO:0002336
SPAC17H9.04c			FYPO:0000833
SPAC17H9.04c			FYPO:0003627
SPAC17H9.04c			FYPO:0002966
SPAC17H9.04c			FYPO:0000441
SPAC17H9.04c			FYPO:0009036
SPAC17H9.04c			FYPO:0000073
SPAC17H9.04c			FYPO:0009048
SPAC17H9.04c			FYPO:0002693
SPAC17H9.04c			FYPO:0009047
SPAC17H9.04c			FYPO:0009038
SPAC17H9.04c			FYPO:0001453
SPAC17H9.04c			FYPO:0009034
SPAC17H9.04c			FYPO:0001103
SPAC17H9.04c			FYPO:0009049
SPAC17H9.04c			FYPO:0000725
SPAC17H9.04c			FYPO:0009039
SPAC17H9.04c			FYPO:0009043
SPAC17H9.04c			FYPO:0000077
SPAC17H9.04c			FYPO:0005266
SPAC17H9.04c			FYPO:0009042
SPAC17H9.04c			FYPO:0000830
SPAC17H9.04c			FYPO:0001701
SPAC17H9.04c			FYPO:0000099
SPAC17H9.04c			FYPO:0001245
SPAC17H9.04c			FYPO:0000799
SPAC17H9.04c			FYPO:0000842
SPAC17H9.04c			FYPO:0000087
SPAC17H9.04c			FYPO:0000088
SPAC17H9.04c			FYPO:0007932
SPAC17H9.04c			FYPO:0000089
SPAC17H9.04c			FYPO:0007925
SPAC17H9.04c			FYPO:0000797
SPAC17H9.04c			FYPO:0002701
SPAC17H9.04c			FYPO:0000115
SPAC17H9.04c			FYPO:0002060
SPAC17H9.04c			FYPO:0002177
SPBC2G2.05			FYPO:0000088
SPBC2G2.05			FYPO:0000089
SPBC2G2.05			FYPO:0000091
SPBC2G2.05			FYPO:0002060
SPBC2G2.05			FYPO:0002177
SPBC28F2.02			FYPO:0000121
SPAC1F3.02c			FYPO:0002033
SPAC1F3.02c			FYPO:0003535
SPAC1F3.02c			FYPO:0000082
SPAC1F3.02c			FYPO:0000708
SPAC1F3.02c			FYPO:0003340
SPAC1F3.02c			FYPO:0004480
SPAC1F3.02c			FYPO:0004479
SPAC1F3.02c			FYPO:0001355
SPAC1F3.02c			FYPO:0003344
SPAC1F3.02c			FYPO:0001253
SPAC1F3.02c			FYPO:0001122
SPAC1F3.02c			FYPO:0003532
SPAC1F3.02c			FYPO:0001404
SPAC1F3.02c			FYPO:0001164
SPAC1F3.02c			FYPO:0001884
SPAC1F3.02c			FYPO:0007359
SPAC1F3.02c			FYPO:0001103
SPAC1F3.02c			FYPO:0001379
SPAC1F3.02c			FYPO:0001473
SPAC1F3.02c			FYPO:0002720
SPAC1F3.02c			FYPO:0000097
SPAC1F3.02c			FYPO:0000085
SPAC1F3.02c			FYPO:0003840
SPAC1F3.02c			FYPO:0000079
SPAC1F3.02c			FYPO:0001190
SPAC1F3.02c			FYPO:0007931
SPAC1F3.02c			FYPO:0002167
SPAC1F3.02c			FYPO:0000088
SPAC1F3.02c			FYPO:0000107
SPAC1F3.02c			FYPO:0001214
SPAC1F3.02c			FYPO:0000271
SPAC1F3.02c			FYPO:0000091
SPAC1F3.02c			FYPO:0002380
SPAC1F3.02c			FYPO:0001491
SPAC1F3.02c			FYPO:0002060
SPAC25H1.03			FYPO:0007062
SPAC644.12			FYPO:0003029
SPAC644.12			FYPO:0003041
SPBPB10D8.07c			FYPO:0000251
SPBPB10D8.07c			FYPO:0000684
SPBPB10D8.07c			FYPO:0005253
SPBPB10D8.07c			FYPO:0002060
SPBPB10D8.07c			FYPO:0002177
SPAC11H11.05c			FYPO:0000121
SPAC821.07c			FYPO:0002779
SPBC660.13c			FYPO:0000474
SPBC660.13c			FYPO:0002044
SPBC36B7.02			FYPO:0000084
SPBC36B7.02			FYPO:0006931
SPBC36B7.02			FYPO:0002060
SPBC36B7.02			FYPO:0002177
SPBC428.16c			FYPO:0000709
SPBC428.16c			FYPO:0005456
SPBC428.16c			FYPO:0001355
SPBC428.16c			FYPO:0000825
SPBC19C7.12c			FYPO:0000121
SPBC1A4.06c			FYPO:0002111
SPBC1A4.06c			FYPO:0002061
SPBC21C3.19			FYPO:0000647
SPBC21C3.19			FYPO:0002060
SPBC21C3.19			FYPO:0002177
SPBC25B2.08			FYPO:0000636
SPBC25B2.08			FYPO:0001701
SPBC25B2.08			FYPO:0002060
SPBC25B2.08			FYPO:0002197
SPBC25B2.08			FYPO:0002177
SPAC22G7.09c			FYPO:0004862
SPAC20G8.07c			FYPO:0005156
SPAC20G8.07c			FYPO:0000421
SPAC20G8.07c			FYPO:0002128
SPAC20G8.07c			FYPO:0000583
SPAC20G8.07c			FYPO:0004446
SPAC20G8.07c			FYPO:0000708
SPAC20G8.07c			FYPO:0004448
SPAC20G8.07c			FYPO:0000426
SPAC20G8.07c			FYPO:0002674
SPAC20G8.07c			FYPO:0002717
SPAC20G8.07c			FYPO:0000070
SPAC20G8.07c			FYPO:0000076
SPAC20G8.07c			FYPO:0000104
SPAC20G8.07c			FYPO:0000113
SPAC20G8.07c			FYPO:0002788
SPAC20G8.07c			FYPO:0001496
SPAC20G8.07c			FYPO:0002060
SPAC20G8.07c			FYPO:0002177
SPAC20G8.01			FYPO:0002490
SPCC736.14			FYPO:0001978
SPCC736.14			FYPO:0007729
SPBC646.02			FYPO:0003412
SPAC1952.12c			FYPO:0000636
SPAC1952.12c			FYPO:0000245
SPAC1952.12c			FYPO:0006930
SPAC1952.12c			FYPO:0002060
SPAC1952.12c			FYPO:0002177
SPBC1703.06			FYPO:0004494
SPBC1703.06			FYPO:0002061
SPAC18G6.15			FYPO:0001840
SPBC30D10.07c			FYPO:0002021
SPBC30D10.07c			FYPO:0002148
SPBC30D10.07c			FYPO:0002061
SPAPB1E7.08c			FYPO:0000708
SPAPB1E7.08c			FYPO:0002060
SPAPB1E7.08c			FYPO:0002177
SPBC1734.02c			FYPO:0001690
SPAC56F8.02			FYPO:0002061
SPAC56F8.02			FYPO:0003358
SPAC4C5.02c			FYPO:0003625
SPAC4C5.02c			FYPO:0000329
SPAC4C5.02c			FYPO:0004481
SPAC4C5.02c			FYPO:0002128
SPAC4C5.02c			FYPO:0000278
SPAC4C5.02c			FYPO:0001407
SPAC4C5.02c			FYPO:0004604
SPAC4C5.02c			FYPO:0000303
SPAC4C5.02c			FYPO:0000708
SPAC4C5.02c			FYPO:0004413
SPAC4C5.02c			FYPO:0001382
SPAC4C5.02c			FYPO:0004416
SPAC4C5.02c			FYPO:0002019
SPAC4C5.02c			FYPO:0001942
SPAC4C5.02c			FYPO:0004834
SPAC4C5.02c			FYPO:0004574
SPAC4C5.02c			FYPO:0002148
SPAC4C5.02c			FYPO:0001925
SPAC4C5.02c			FYPO:0002567
SPAC4C5.02c			FYPO:0003075
SPAC4C5.02c			FYPO:0003627
SPAC4C5.02c			FYPO:0005572
SPAC4C5.02c			FYPO:0001788
SPAC4C5.02c			FYPO:0001945
SPAC4C5.02c			FYPO:0001103
SPAC4C5.02c			FYPO:0001098
SPAC4C5.02c			FYPO:0004325
SPAC4C5.02c			FYPO:0001701
SPAC4C5.02c			FYPO:0000097
SPAC4C5.02c			FYPO:0000098
SPAC4C5.02c			FYPO:0000085
SPAC4C5.02c			FYPO:0001245
SPAC4C5.02c			FYPO:0001987
SPAC4C5.02c			FYPO:0000088
SPAC4C5.02c			FYPO:0000089
SPAC4C5.02c			FYPO:0000111
SPAC4C5.02c			FYPO:0002788
SPAC4C5.02c			FYPO:0000281
SPAC4C5.02c			FYPO:0002060
SPAC4C5.02c			FYPO:0002177
SPBC1105.17			FYPO:0005887
SPBC1105.17			FYPO:0003009
SPBC1105.17			FYPO:0003011
SPBC1105.17			FYPO:0004380
SPBC1105.17			FYPO:0003010
SPBC1105.17			FYPO:0003410
SPAC31G5.06			FYPO:0002111
SPAC31G5.06			FYPO:0002061
SPAC22F3.06c			FYPO:0003625
SPAC22F3.06c			FYPO:0000082
SPAC22F3.06c			FYPO:0000684
SPAC22F3.06c			FYPO:0003915
SPAC22F3.06c			FYPO:0004130
SPAC22F3.06c			FYPO:0000921
SPAC22F3.06c			FYPO:0003424
SPAC22F3.06c			FYPO:0006518
SPAC22F3.06c			FYPO:0003820
SPAC22F3.06c			FYPO:0001537
SPAC22F3.06c			FYPO:0004016
SPAC22F3.06c			FYPO:0003118
SPAC22F3.06c			FYPO:0007553
SPAC22F3.06c			FYPO:0001164
SPAC22F3.06c			FYPO:0001034
SPAC22F3.06c			FYPO:0002060
SPAC22F3.06c			FYPO:0002177
SPNCRNA.421			FYPO:0009051
SPNCRNA.421			FYPO:0007931
SPNCRNA.421			FYPO:0001214
SPNCRNA.421			FYPO:0000111
SPAC1805.09c			FYPO:0000251
SPAC1805.09c			FYPO:0006012
SPAC1805.09c			FYPO:0002060
SPAC1805.09c			FYPO:0002177
SPAC17G6.11c			FYPO:0002187
SPAC17G6.11c			FYPO:0002061
SPAC4H3.03c			FYPO:0000155
SPCC970.02			FYPO:0001309
SPCC970.02			FYPO:0002060
SPCC970.02			FYPO:0002177
SPAC2G11.15c			FYPO:0001355
SPAC2G11.15c			FYPO:0005440
SPCC965.12			FYPO:0009007
SPCC965.12			FYPO:0000636
SPCC965.12			FYPO:0000245
SPCC965.12			FYPO:0009032
SPCC965.12			FYPO:0002693
SPCC965.12			FYPO:0009035
SPCC965.12			FYPO:0005266
SPCC965.12			FYPO:0000327
SPCC965.12			FYPO:0009010
SPCC965.12			FYPO:0007808
SPCC965.12			FYPO:0000830
SPCC965.12			FYPO:0000089
SPCC965.12			FYPO:0002060
SPCC965.12			FYPO:0002177
SPBC16A3.04			FYPO:0002111
SPBC16A3.04			FYPO:0002061
SPAC144.19			FYPO:0000047
SPAC144.19			FYPO:0001690
SPAC144.19			FYPO:0000963
SPAC144.19			FYPO:0002691
SPAC144.19			FYPO:0000957
SPAC144.19			FYPO:0005751
SPAC144.19			FYPO:0003176
SPAC144.19			FYPO:0001513
SPAC144.19			FYPO:0000590
SPAC144.19			FYPO:0001125
SPAC144.19			FYPO:0001124
SPAC926.06c			FYPO:0002019
SPAC926.06c			FYPO:0000245
SPAC926.06c			FYPO:0002060
